User ID,Zip,Membership Type,Bike,Checkout Date,Checkout Time,Checkout Kiosk,Checkout Dock,Bike Checkout Method,Return Date,Return Time,Return Kiosk,Return Dock,Distance (Miles),Estimated Carbon Offset (lbs),Estimated Calories Burned,Duration (Minutes),Bike Model,Charge,Adjusted Duration (Minutes),Adjusted Charge
188843,,24 Hour Kiosk,533 CRACKED FRAME,12/11/12,9:23 AM,Market Square,3,,12/11/12,11:03 AM,Market Square,3,15.00,14.25,600,100,BCycle 1.0,,89,$0.00 
170291,,24 Hour Kiosk,440 G,12/11/12,9:22 AM,Market Square,6,,12/11/12,11:02 AM,Market Square,2,15.00,14.25,600,100,BCycle 1.0,,89,$0.00 
188842,,24 Hour Kiosk,500 G CRACKED FRAME,12/11/12,9:21 AM,Market Square,4,,12/11/12,11:03 AM,Market Square,4,15.30,14.54,612,102,BCycle 1.0,,89,$0.00 
188841,,24 Hour Kiosk,245 CRACKED FRAME,12/11/12,9:17 AM,Market Square,2,,12/11/12,11:02 AM,Market Square,6,15.80,15.01,632,105,BCycle 1.0,,89,$0.00 
128313,77002,Annual Membership,024 G,12/11/12,8:20 AM,Market Square,10,,12/11/12,8:26 AM,City Hall,1,0.90,0.86,36,6,BCycle 1.0,$0.00 ,,
122846,77007,Not Applicable,314 G CRACKED FRAME,12/10/12,6:58 PM,Lamar & Crawford,9,,12/14/12,7:41 PM,City Hall,8,18.00,17.10,720,5803,BCycle 1.0,$0.00 ,,
188815,,24 Hour Kiosk,024 G,12/10/12,2:56 PM,Market Square,10,,12/10/12,4:03 PM,Market Square,10,10.00,9.50,400,67,BCycle 1.0,$0.00 ,,
123462,77004,Annual Membership,022 G PRIDE RETIRED,12/10/12,1:19 PM,Lamar & Crawford,1,,12/10/12,1:34 PM,Market Square,5,2.20,2.09,88,15,BCycle 1.0,$0.00 ,,
142396,,24 Hour Kiosk,533 CRACKED FRAME,12/9/12,8:17 PM,Market Square,5,,12/9/12,10:26 PM,Market Square,3,18.00,17.10,720,129,BCycle 1.0,$4.00 ,,
188765,,24 Hour Kiosk,157 CRACKED FRAME,12/9/12,3:30 PM,Market Square,8,,12/9/12,4:49 PM,Market Square,8,11.80,11.21,472,79,BCycle 1.0,$0.00 ,,
159800,,24 Hour Kiosk,440 G,12/9/12,3:27 PM,Market Square,6,,12/9/12,4:48 PM,Market Square,6,12.20,11.59,488,81,BCycle 1.0,$0.00 ,,
188762,,24 Hour Kiosk,500 G CRACKED FRAME,12/9/12,3:27 PM,Market Square,4,,12/9/12,4:48 PM,Market Square,4,12.20,11.59,488,81,BCycle 1.0,$0.00 ,,
188761,,24 Hour Kiosk,024 G,12/9/12,3:26 PM,Market Square,10,,12/9/12,7:08 PM,Market Square,10,18.00,17.10,720,222,BCycle 1.0,$10.00 ,,
188027,,24 Hour Kiosk,245 CRACKED FRAME,12/9/12,3:25 PM,Market Square,2,,12/9/12,4:48 PM,Market Square,2,12.40,11.78,496,83,BCycle 1.0,$0.00 ,,
159800,,24 Hour Kiosk,277 G,12/9/12,3:24 PM,Market Square,1,,12/9/12,4:48 PM,Market Square,1,12.60,11.97,504,84,BCycle 1.0,$0.00 ,,
138330,,24 Hour Kiosk,024 G,12/9/12,9:03 AM,Market Square,2,,12/9/12,11:24 AM,Market Square,10,18.00,17.10,720,141,BCycle 1.0,,89,$0.00 
138330,,24 Hour Kiosk,440 G,12/9/12,9:02 AM,Market Square,4,,12/9/12,11:24 AM,Market Square,6,18.00,17.10,720,142,BCycle 1.0,,89,$0.00 
138330,,24 Hour Kiosk,500 G CRACKED FRAME,12/9/12,9:02 AM,Market Square,6,,12/9/12,11:24 AM,Market Square,4,18.00,17.10,720,142,BCycle 1.0,,89,$0.00 
138330,,24 Hour Kiosk,157 CRACKED FRAME,12/9/12,9:01 AM,Market Square,8,,12/9/12,11:24 AM,Market Square,8,18.00,17.10,720,143,BCycle 1.0,,89,$0.00 
138171,77008,Annual Membership,245 CRACKED FRAME,12/9/12,9:00 AM,Market Square,10,,12/9/12,11:24 AM,Market Square,2,18.00,17.10,720,144,BCycle 1.0,,89,$0.00 
138171,77008,Annual Membership,245 CRACKED FRAME,12/9/12,7:50 AM,Market Square,10,,12/9/12,8:09 AM,Market Square,10,2.80,2.66,112,19,BCycle 1.0,$0.00 ,,
188589,,24 Hour Kiosk,533 CRACKED FRAME,12/8/12,9:36 PM,City Hall,5,,12/8/12,10:34 PM,Market Square,5,8.70,8.27,348,58,BCycle 1.0,$0.00 ,,
188679,,24 Hour Kiosk,022 G PRIDE RETIRED,12/8/12,7:13 PM,Lamar & Crawford,2,,12/8/12,8:45 PM,Lamar & Crawford,1,13.80,13.11,552,92,BCycle 1.0,$2.00 ,,
188679,,24 Hour Kiosk,444 G,12/8/12,7:12 PM,Lamar & Crawford,1,,12/8/12,8:46 PM,Lamar & Crawford,2,14.10,13.40,564,94,BCycle 1.0,$2.00 ,,
182927,77002,Annual Membership,025 G,12/8/12,6:43 PM,City Hall,2,,12/8/12,11:01 PM,City Hall,2,18.00,17.10,720,258,BCycle 1.0,$12.00 ,,
188677,,24 Hour Kiosk,160 G CRACKED FRAME,12/8/12,6:42 PM,City Hall,3,,12/8/12,11:01 PM,City Hall,1,18.00,17.10,720,259,BCycle 1.0,$12.00 ,,
188661,,24 Hour Kiosk,500 G CRACKED FRAME,12/8/12,5:00 PM,Market Square,6,,12/8/12,5:55 PM,Market Square,6,8.20,7.79,328,55,BCycle 1.0,$0.00 ,,
187286,,24 Hour Kiosk,277 G,12/8/12,5:00 PM,Market Square,1,,12/8/12,5:56 PM,Market Square,1,8.40,7.98,336,56,BCycle 1.0,$0.00 ,,
188656,,24 Hour Kiosk,402 G CRACKED FRAME,12/8/12,4:51 PM,Market Square,4,,12/8/12,6:11 PM,Market Square,7,12.00,11.40,480,80,BCycle 1.0,$0.00 ,,
188589,,24 Hour Kiosk,402 G CRACKED FRAME,12/8/12,1:17 PM,Lamar & Crawford,3,,12/8/12,1:40 PM,Market Square,4,3.40,3.23,136,23,BCycle 1.0,$0.00 ,,
188543,,24 Hour Kiosk,024 G,12/8/12,11:57 AM,Market Square,2,,12/8/12,5:11 PM,Market Square,2,18.00,17.10,720,314,BCycle 1.0,$16.00 ,,
188543,,24 Hour Kiosk,440 G,12/8/12,11:56 AM,Market Square,3,,12/8/12,5:12 PM,Market Square,4,18.00,17.10,720,316,BCycle 1.0,$16.00 ,,
188537,,24 Hour Kiosk,196 G CRACKED FRAME,12/8/12,11:28 AM,City Hall,4,,12/8/12,1:57 PM,City Hall,4,18.00,17.10,720,149,BCycle 1.0,$4.00 ,,
188537,,24 Hour Kiosk,025 G,12/8/12,11:27 AM,City Hall,2,,12/8/12,1:57 PM,City Hall,2,18.00,17.10,720,150,BCycle 1.0,$4.00 ,,
128313,77002,Annual Membership,157 CRACKED FRAME,12/7/12,5:26 PM,City Hall,1,,12/7/12,5:33 PM,Market Square,8,1.00,0.95,40,7,BCycle 1.0,$0.00 ,,
188413,,24 Hour Kiosk,444 G,12/7/12,1:13 PM,Lamar & Crawford,1,,12/7/12,2:58 PM,Lamar & Crawford,1,15.80,15.01,632,105,BCycle 1.0,$2.00 ,,
188409,,24 Hour Kiosk,222,12/7/12,12:00 PM,City Hall,6,,12/7/12,1:38 PM,City Hall,6,14.70,13.97,588,98,BCycle 1.0,$2.00 ,,
123418,77064,Annual Membership,196 G CRACKED FRAME,12/7/12,11:58 AM,City Hall,4,,12/7/12,1:37 PM,City Hall,4,14.80,14.06,592,99,BCycle 1.0,$2.00 ,,
188399,,24 Hour Kiosk,500 G CRACKED FRAME,12/7/12,11:17 AM,Market Square,4,,12/7/12,11:39 AM,City Hall,2,3.30,3.14,132,22,BCycle 1.0,$0.00 ,,
188301,,24 Hour Kiosk,160 G CRACKED FRAME,12/5/12,7:43 PM,Market Square,2,,12/5/12,8:29 PM,Market Square,2,6.90,6.56,276,46,BCycle 1.0,$0.00 ,,
188301,,24 Hour Kiosk,277 G,12/5/12,7:42 PM,Market Square,1,,12/5/12,8:29 PM,Market Square,1,7.00,6.65,280,47,BCycle 1.0,$0.00 ,,
123335,77042,Annual Membership,157 CRACKED FRAME,12/5/12,12:04 PM,City Hall,1,,12/5/12,1:34 PM,City Hall,1,13.50,12.83,540,90,BCycle 1.0,$0.00 ,,
123334,77088,Annual Membership,157 CRACKED FRAME,12/4/12,9:14 AM,City Hall,1,,12/4/12,10:15 AM,City Hall,1,9.20,8.74,368,61,BCycle 1.0,$0.00 ,,
123675,77010,Annual Membership,222,12/3/12,11:09 AM,Lamar & Crawford,7,,12/3/12,1:21 PM,Lamar & Crawford,6,18.00,17.10,720,132,BCycle 1.0,$4.00 ,,
159800,,24 Hour Kiosk,250 R,12/2/12,4:17 PM,City Hall,3,,12/2/12,5:41 PM,City Hall,3,12.60,11.97,504,84,BCycle 1.0,$0.00 ,,
188027,,24 Hour Kiosk,196 G CRACKED FRAME,12/2/12,4:16 PM,City Hall,4,,12/2/12,5:41 PM,City Hall,4,12.80,12.16,512,85,BCycle 1.0,$0.00 ,,
159800,,24 Hour Kiosk,157 CRACKED FRAME,12/2/12,4:16 PM,City Hall,1,,12/2/12,5:41 PM,City Hall,1,12.80,12.16,512,85,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,245 CRACKED FRAME,12/1/12,5:06 PM,City Hall,5,,12/1/12,5:12 PM,Market Square,10,0.90,0.86,36,6,BCycle 1.0,$0.00 ,,
187777,,24 Hour Kiosk,533 CRACKED FRAME,12/1/12,3:05 PM,Lamar & Crawford,5,,12/2/12,6:00 PM,City Hall,5,18.00,17.10,720,1615,BCycle 1.0,,85,$0.00 
187777,,24 Hour Kiosk,146 R CRACKED FRAME,12/1/12,3:04 PM,Lamar & Crawford,8,,12/2/12,5:50 PM,Lamar & Crawford,4,18.00,17.10,720,1606,BCycle 1.0,,85,$0.00 
187696,,24 Hour Kiosk,157 CRACKED FRAME,12/1/12,11:44 AM,City Hall,1,,12/1/12,12:31 PM,City Hall,1,7.00,6.65,280,47,BCycle 1.0,$0.00 ,,
187689,,24 Hour Kiosk,277 G,12/1/12,11:09 AM,Market Square,1,,12/1/12,11:49 AM,Market Square,1,6.00,5.70,240,40,BCycle 1.0,$0.00 ,,
187689,,24 Hour Kiosk,022 G PRIDE RETIRED,12/1/12,11:09 AM,Market Square,6,,12/1/12,11:49 AM,Market Square,6,6.00,5.70,240,40,BCycle 1.0,$0.00 ,,
128313,77002,Annual Membership,277 G,12/1/12,8:30 AM,Market Square,10,,12/1/12,8:37 AM,City Hall,9,1.00,0.95,40,7,BCycle 1.0,$0.00 ,,
