User ID,Zip,Membership Type,Bike,Checkout Date,Checkout Time,Checkout Kiosk,Checkout Dock,Bike Checkout Method,Return Date,Return Time,Return Kiosk,Return Dock,Distance (Miles),Estimated Carbon Offset (lbs),Estimated Calories Burned,Duration (Minutes),Bike Model,Charge,Adjusted Duration (Minutes),Adjusted Charge
235271,77002,Annual Membership,219 CRACKED FRAME,10/30/13,7:28 PM,West Gray & Baldwin,11,,10/30/13,10:08 PM,Milam & Webster,7,3.30,3.14,132,160,BCycle 1.0,$8.00 ,,
320993,77007,Annual Membership,535 R2,10/30/13,7:17 PM,Elgin & Smith,4,,10/30/13,7:24 PM,West Gray & Baldwin,7,1.00,0.95,40,7,BCycle 1.0,$0.00 ,,
298748,,24 Hour Kiosk,892 CRACKED FRAME,10/30/13,6:57 PM,Ensemble/HCC Station,1,,10/30/13,7:18 PM,Menil Collection/Alabama & Mulberry,1,1.20,1.14,48,21,BCycle 1.0,$0.00 ,,
232777,77010,Annual Membership,141 CRACKED FRAME,10/30/13,6:35 PM,UHD/Main & Franklin,4,,10/30/13,6:47 PM,La Branch & Lamar,2,1.00,0.95,40,12,BCycle 1.0,$0.00 ,,
215964,,24 Hour Kiosk,231,10/30/13,6:20 PM,Hermann Park Lake Plaza (old),10,,10/30/13,6:49 PM,Hermann Park Lake Plaza (old),1,1.90,1.81,76,29,BCycle 1.0,$0.00 ,,
215964,,24 Hour Kiosk,111 CRACKED FRAME,10/30/13,6:19 PM,Hermann Park Lake Plaza (old),12,,10/30/13,6:49 PM,Hermann Park Lake Plaza (old),4,4.00,3.80,160,30,BCycle 1.0,$0.00 ,,
234956,,Not Applicable,259 CRACKED FRAME,10/30/13,6:14 PM,Lamar & Milam,10,,10/30/13,6:39 PM,McKinney & Caroline,5,3.00,2.85,120,25,BCycle 1.0,$0.00 ,,
234956,,Not Applicable,133 CRACKED FRAME,10/30/13,6:13 PM,Lamar & Milam,4,,10/30/13,6:43 PM,McKinney & Caroline,4,4.00,3.80,160,30,BCycle 1.0,$0.00 ,,
323379,77007,Annual Membership,215 CRACKED FRAME,10/30/13,6:11 PM,Spotts Park,12,,10/30/13,6:38 PM,Spotts Park,1,4.30,4.09,172,27,BCycle 1.0,$0.00 ,,
229479,85747,Annual Membership,180 CRACKED FRAME,10/30/13,5:56 PM,Milam & Webster,1,,10/30/13,6:04 PM,Main & Dallas,2,0.60,0.57,24,8,BCycle 1.0,$0.00 ,,
212813,77064,Annual Membership,500 G CRACKED FRAME,10/30/13,5:43 PM,METRO Transit Center,8,,10/30/13,6:01 PM,West Gray & Baldwin,3,2.00,1.90,80,18,BCycle 1.0,$0.00 ,,
229479,85747,Annual Membership,180 CRACKED FRAME,10/30/13,5:36 PM,Tellepsen YMCA,9,,10/30/13,5:42 PM,Milam & Webster,1,0.90,0.86,36,6,BCycle 1.0,$0.00 ,,
330897,77386,24 Hour Kiosk,798 CRACKED FRAME,10/30/13,5:35 PM,McKinney & Caroline,1,,10/30/13,6:30 PM,Main & Dallas,5,8.00,7.60,320,55,BCycle 1.0,$0.00 ,,
319639,77084,Annual Membership,952 CRACKED FRAME,10/30/13,5:11 PM,La Branch & Lamar,5,,10/30/13,5:17 PM,Lamar & Milam,5,0.90,0.86,36,6,BCycle 1.0,$0.00 ,,
320221,77019,Annual Membership,946 CRACKED FRAME,10/30/13,5:06 PM,Milam & Webster,4,,10/30/13,5:12 PM,West Gray & Baldwin,9,0.90,0.86,36,6,BCycle 1.0,$0.00 ,,
205152,77429,Annual Membership,118 CRACKED FRAME,10/30/13,4:45 PM,McKinney & Caroline,8,,10/30/13,4:51 PM,Tellepsen YMCA,1,0.90,0.86,36,6,BCycle 1.0,$0.00 ,,
330897,77386,24 Hour Kiosk,798 CRACKED FRAME,10/30/13,4:41 PM,McKinney & Caroline,1,,10/30/13,5:35 PM,McKinney & Caroline,1,8.00,7.60,320,54,BCycle 1.0,$0.00 ,,
320221,77019,Annual Membership,099 CRACKED FRAME,10/30/13,4:31 PM,METRO Transit Center,6,,10/30/13,4:36 PM,Milam & Webster,12,0.80,0.76,32,5,BCycle 1.0,$0.00 ,,
205134,77003,Annual Membership,533 R,10/30/13,4:21 PM,Tellepsen YMCA,6,,10/30/13,4:26 PM,La Branch & Lamar,10,0.80,0.76,32,5,BCycle 1.0,$0.00 ,,
330956,77002,24 Hour Kiosk,455,10/30/13,4:16 PM,METRO Transit Center,10,,10/30/13,4:25 PM,Market Square,5,1.00,0.95,40,9,BCycle 1.0,$0.00 ,,
237361,77441,Annual Membership,133 CRACKED FRAME,10/30/13,4:13 PM,La Branch & Lamar,5,,10/30/13,4:20 PM,Lamar & Milam,4,1.00,0.95,40,7,BCycle 1.0,$0.00 ,,
234956,,Not Applicable,188 CRACKED FRAME,10/30/13,4:13 PM,Smith & Capitol,11,,10/30/13,5:56 PM,Lamar & Crawford,10,15.00,14.25,600,103,BCycle 1.0,$0.00 ,,
234956,,Not Applicable,264 CRACKED FRAME,10/30/13,4:12 PM,Smith & Capitol,7,,10/30/13,5:54 PM,Lamar & Crawford,2,15.00,14.25,600,102,BCycle 1.0,$0.00 ,,
330897,77386,24 Hour Kiosk,798 CRACKED FRAME,10/30/13,3:58 PM,McKinney & Caroline,1,,10/30/13,4:41 PM,McKinney & Caroline,1,6.00,5.70,240,43,BCycle 1.0,$0.00 ,,
234956,,Not Applicable,952 CRACKED FRAME,10/30/13,3:51 PM,Menil Collection/Alabama & Mulberry,7,,10/30/13,4:35 PM,La Branch & Lamar,5,6.00,5.70,240,44,BCycle 1.0,$0.00 ,,
234956,,Not Applicable,200,10/30/13,3:50 PM,Menil Collection/Alabama & Mulberry,11,,10/30/13,4:36 PM,La Branch & Lamar,3,6.00,5.70,240,46,BCycle 1.0,$0.00 ,,
237361,77441,Annual Membership,877 CRACKED FRAME,10/30/13,3:46 PM,La Branch & Lamar,2,,10/30/13,3:50 PM,Lamar & Milam,2,0.60,0.57,24,4,BCycle 1.0,$0.00 ,,
330897,77386,24 Hour Kiosk,798 CRACKED FRAME,10/30/13,3:34 PM,McKinney & Caroline,1,,10/30/13,3:58 PM,McKinney & Caroline,1,3.00,2.85,120,24,BCycle 1.0,$0.00 ,,
234956,,Not Applicable,255,10/30/13,3:27 PM,Elgin & Smith,5,,10/30/13,3:27 PM,Elgin & Smith,8,0.00,0.00,0,0,BCycle 1.0,$0.00 ,,
208554,77019,Annual Membership,940,10/30/13,3:25 PM,Main & Dallas,2,,10/30/13,3:33 PM,West Gray & Baldwin,8,1.00,0.95,40,8,BCycle 1.0,$0.00 ,,
336557,77081,24 Hour Kiosk,870 CRACKED FRAME,10/30/13,3:20 PM,Sabine Bridge,3,,10/30/13,4:24 PM,Sabine Bridge,5,9.00,8.55,360,64,BCycle 1.0,,59,$0.00 
336557,77081,24 Hour Kiosk,245 CRACKED FRAME,10/30/13,3:20 PM,Sabine Bridge,1,,10/30/13,4:24 PM,Sabine Bridge,1,3.80,3.61,152,64,BCycle 1.0,,59,$0.00 
334166,90807,24 Hour Kiosk,964 CRACKED FRAME,10/30/13,3:18 PM,McKinney & Caroline,1,,10/30/13,3:24 PM,Rusk & St. Emanuel,7,0.60,0.57,24,6,BCycle 1.0,$0.00 ,,
330897,77386,24 Hour Kiosk,798 CRACKED FRAME,10/30/13,3:13 PM,McKinney & Caroline,2,,10/30/13,3:34 PM,McKinney & Caroline,1,3.00,2.85,120,21,BCycle 1.0,$0.00 ,,
336167,77004,24 Hour Kiosk,210,10/30/13,3:13 PM,Ensemble/HCC Station,8,,10/30/13,9:11 PM,West Gray & Baldwin,11,3.40,3.23,136,358,BCycle 1.0,,200,$10.00 
336167,77004,24 Hour Kiosk,257 CRACKED FRAME,10/30/13,3:13 PM,Ensemble/HCC Station,2,,10/30/13,9:11 PM,West Gray & Baldwin,6,18.00,17.10,720,358,BCycle 1.0,,200,$10.00 
336517,77007,24 Hour Pass,903 CRACKED FRAME,10/30/13,2:52 PM,Spotts Park,4,,10/30/13,2:53 PM,Spotts Park,2,0.20,0.19,8,1,BCycle 1.0,$0.00 ,,
330897,77386,24 Hour Kiosk,798 CRACKED FRAME,10/30/13,2:44 PM,McKinney & Caroline,2,,10/30/13,3:13 PM,McKinney & Caroline,2,4.00,3.80,160,29,BCycle 1.0,$0.00 ,,
330897,77386,24 Hour Kiosk,798 CRACKED FRAME,10/30/13,1:48 PM,McKinney & Caroline,2,,10/30/13,2:43 PM,McKinney & Caroline,2,8.00,7.60,320,55,BCycle 1.0,$0.00 ,,
215938,77025,Annual Membership,244,10/30/13,1:45 PM,Tellepsen YMCA,1,,10/30/13,1:48 PM,Main & Dallas,12,0.40,0.38,16,3,BCycle 1.0,$0.00 ,,
208463,77003,Annual Membership,535 CRACKED FRAME,10/30/13,1:32 PM,Tellepsen YMCA,3,,10/30/13,1:35 PM,Main & Dallas,10,0.40,0.38,16,3,BCycle 1.0,$0.00 ,,
334166,90807,24 Hour Kiosk,964 CRACKED FRAME,10/30/13,1:31 PM,Rusk & St. Emanuel,5,,10/30/13,1:41 PM,McKinney & Caroline,1,1.10,1.05,44,10,BCycle 1.0,$0.00 ,,
323954,77386,Annual Membership,242 CRACKED FRAME,10/30/13,12:45 PM,Tellepsen YMCA,4,,10/30/13,12:48 PM,Main & Dallas,13,0.40,0.38,16,3,BCycle 1.0,$0.00 ,,
330897,77386,24 Hour Kiosk,798 CRACKED FRAME,10/30/13,12:40 PM,McKinney & Caroline,7,,10/30/13,1:47 PM,McKinney & Caroline,2,10.00,9.50,400,67,BCycle 1.0,,55,$0.00 
330897,77386,24 Hour Kiosk,118 CRACKED FRAME,10/30/13,12:30 PM,McKinney & Caroline,8,,10/30/13,12:39 PM,McKinney & Caroline,8,1.00,0.95,40,9,BCycle 1.0,$0.00 ,,
215938,77025,Annual Membership,535 CRACKED FRAME,10/30/13,12:20 PM,Main & Dallas,9,,10/30/13,12:32 PM,Tellepsen YMCA,3,1.00,0.95,40,12,BCycle 1.0,$0.00 ,,
326383,77007,Annual Membership,533 R,10/30/13,12:16 PM,Lamar & Milam,5,,10/30/13,2:29 PM,Tellepsen YMCA,6,18.00,17.10,720,133,BCycle 1.0,,59,$0.00 
334166,90807,24 Hour Kiosk,964 CRACKED FRAME,10/30/13,12:02 PM,McKinney & Caroline,1,,10/30/13,12:07 PM,Rusk & St. Emanuel,5,0.80,0.76,32,5,BCycle 1.0,$0.00 ,,
237816,77042,Annual Membership,315,10/30/13,12:02 PM,Smith & Capitol,8,,10/30/13,12:18 PM,Market Square,8,2.00,1.90,80,16,BCycle 1.0,$0.00 ,,
208463,77003,Annual Membership,244,10/30/13,12:00 PM,Main & Dallas,11,,10/30/13,12:04 PM,Tellepsen YMCA,1,0.60,0.57,24,4,BCycle 1.0,$0.00 ,,
212288,77079,Annual Membership,269 CRACKED FRAME,10/30/13,11:51 AM,La Branch & Lamar,1,,10/30/13,11:59 AM,Tellepsen YMCA,10,0.60,0.57,24,8,BCycle 1.0,$0.00 ,,
323954,77386,Annual Membership,242 CRACKED FRAME,10/30/13,11:11 AM,Tellepsen YMCA,4,,10/30/13,11:21 AM,Tellepsen YMCA,4,1.00,0.95,40,10,BCycle 1.0,$0.00 ,,
258694,,Not Applicable,250 R,10/30/13,11:08 AM,Lamar & Milam,2,,10/30/13,11:17 AM,Clay & Smith,8,1.00,0.95,40,9,BCycle 1.0,$0.00 ,,
323954,77386,Annual Membership,242 CRACKED FRAME,10/30/13,11:04 AM,Main & Dallas,3,,10/30/13,11:07 AM,Tellepsen YMCA,4,0.40,0.38,16,3,BCycle 1.0,$0.00 ,,
258694,,Not Applicable,269 CRACKED FRAME,10/30/13,11:01 AM,La Branch & Lamar,1,,10/30/13,11:02 AM,La Branch & Lamar,1,0.20,0.19,8,1,BCycle 1.0,$0.00 ,,
334166,90807,24 Hour Kiosk,129 CRACKED FRAME,10/30/13,10:58 AM,Rusk & St. Emanuel,4,,10/30/13,11:12 AM,Main & Dallas,1,2.00,1.90,80,14,BCycle 1.0,$0.00 ,,
258694,,Not Applicable,535 R2,10/30/13,10:44 AM,Elgin & Smith,11,,10/30/13,10:47 AM,Elgin & Smith,4,0.40,0.38,16,3,BCycle 1.0,$0.00 ,,
235271,77002,Annual Membership,234 CRACKED FRAME,10/30/13,10:40 AM,West Gray & Baldwin,7,,10/30/13,1:25 PM,West Gray & Baldwin,4,1.20,1.14,48,165,BCycle 1.0,,59,$0.00 
279041,77005,Annual Membership,222,10/30/13,10:25 AM,MFAH/Fannin & Binz,2,,10/30/13,11:16 AM,MFAH/Fannin & Binz,2,7.00,6.65,280,51,BCycle 1.0,$0.00 ,,
258694,,Not Applicable,243 CRACKED FRAME,10/30/13,10:15 AM,Freed Library,8,,10/30/13,11:05 PM,Freed Library,8,18.00,17.10,720,770,BCycle 1.0,$0.00 ,,
258694,,Not Applicable,262 CRACKED FRAME,10/30/13,9:57 AM,Hermann Park Lake Plaza (old),13,,10/30/13,9:57 AM,Hermann Park Lake Plaza (old),13,0.00,0.00,0,0,BCycle 1.0,$0.00 ,,
286337,77007,Annual Membership,257 CRACKED FRAME,10/30/13,9:29 AM,Ensemble/HCC Station,10,,10/30/13,11:25 AM,Ensemble/HCC Station,2,17.00,16.15,680,116,BCycle 1.0,,59,$0.00 
258694,,Not Applicable,241,10/30/13,8:41 AM,Spotts Park,9,,10/30/13,8:41 AM,Spotts Park,9,0.00,0.00,0,0,BCycle 1.0,$0.00 ,,
214886,77007,Annual Membership,863 CRACKED FRAME,10/30/13,8:40 AM,Sabine Bridge,5,,10/30/13,11:07 AM,Lamar & Milam,8,18.00,17.10,720,147,BCycle 1.0,,59,$0.00 
258694,,Not Applicable,989 CRACKED FRAME,10/30/13,7:54 AM,Market Square,2,,10/30/13,7:55 AM,Market Square,2,0.20,0.19,8,1,BCycle 1.0,$0.00 ,,
330533,77025,Annual Membership,257 CRACKED FRAME,10/30/13,7:50 AM,Stude Park,2,,10/30/13,8:20 AM,Ensemble/HCC Station,10,4.00,3.80,160,30,BCycle 1.0,$0.00 ,,
258694,,Not Applicable,851,10/30/13,7:43 AM,Leonel Castillo Community Center/South & Henry,3,,10/30/13,7:44 AM,Leonel Castillo Community Center/South & Henry,3,0.20,0.19,8,1,BCycle 1.0,$0.00 ,,
320221,77019,Annual Membership,099 CRACKED FRAME,10/30/13,7:35 AM,West Gray & Baldwin,9,,10/30/13,1:20 PM,METRO Transit Center,6,0.60,0.57,24,345,BCycle 1.0,,59,$0.00 
